state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
6524558,3490,-7450,-492,-244,251,151,61677,-51,-43,120,0,20206,76,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,1681,0
6524563,3514,-7384,-546,-246,247,157,61665,-48,-13,102,0,20204,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524563,0
6524568,3144,-7548,-488,-220,230,192,61648,-80,3,134,0,20204,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524568,0
6524573,3240,-7528,-468,-176,170,158,61629,-81,6,149,0,20203,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524573,0
6524578,3652,-7382,-540,-130,88,110,61621,-32,0,92,0,20203,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524575,0
6524583,3906,-7346,-580,-116,65,74,61621,0,24,21,0,20202,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524580,0
6524588,3686,-7446,-502,-102,48,42,61620,-3,61,0,0,20202,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524585,0
6524593,3670,-7564,-464,-83,27,48,61621,1,74,0,0,20203,66,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524590,0
6524598,3580,-7582,-368,-69,15,29,61621,-4,48,0,0,20203,66,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524595,0
6524603,3620,-7534,-460,-49,-18,35,61622,5,10,0,0,20202,71,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524600,0
6524608,3634,-7470,-392,-40,-17,25,61620,-5,1,0,0,20202,71,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524605,0
6524613,3556,-7408,-422,-15,-60,27,61622,-2,-3,0,0,20203,84,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524610,0
6524618,3632,-7370,-430,-2,-71,32,61621,4,-2,0,0,20203,84,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524615,0
6524623,3628,-7356,-430,-2,-82,33,61621,0,2,1,0,20205,77,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524620,0
6524628,3662,-7340,-484,17,-108,30,61619,0,1,0,0,20205,77,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524625,0
6524633,3578,-7390,-508,33,-126,20,61621,4,-1,0,0,20211,77,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524630,0
6524638,3606,-7354,-544,42,-176,25,61621,-6,-1,0,0,20211,77,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524635,0
6524643,3808,-7260,-520,49,-185,29,61622,4,2,0,0,20211,74,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524640,0
6524648,3972,-7242,-662,48,-179,18,61620,-3,1,0,0,20211,74,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524645,0
6524653,3892,-7292,-712,61,-179,19,61621,0,0,-2,0,20210,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524650,0
6524658,3922,-7310,-728,77,-193,25,61622,0,-1,-2,0,20210,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524655,0
6524663,4002,-7276,-698,79,-186,33,61622,2,6,-1,0,20202,77,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524660,0
6524668,3962,-7376,-654,91,-168,58,61622,5,0,-1,0,20202,77,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524665,0
6524673,3966,-7356,-620,88,-172,75,61622,1,-1,0,0,20199,71,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524670,0
6524678,3960,-7376,-616,91,-157,90,61623,3,-1,-1,0,20199,71,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524675,0
6524683,3934,-7392,-636,93,-154,102,61623,6,-1,-1,0,20199,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524680,0
6524688,3828,-7384,-606,99,-139,133,61622,5,0,0,0,20199,72,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524685,0
6524693,3762,-7404,-584,109,-143,145,61622,0,-3,0,0,20198,76,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524690,0
6524698,3682,-7430,-554,113,-147,154,61623,-1,-3,0,0,20198,76,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524695,0
6524703,3624,-7482,-540,132,-150,157,61622,-5,1,0,0,20199,85,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524700,0
6524708,3562,-7560,-510,142,-164,174,61622,-2,-1,0,0,20199,85,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524705,0
6524713,3526,-7546,-552,155,-179,177,61622,-4,-3,0,0,20198,77,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524710,0
6524718,3548,-7546,-568,159,-192,177,61624,0,0,0,0,20198,77,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524715,0
6524723,3572,-7456,-594,165,-215,176,61623,7,1,0,0,20200,66,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524720,0
6524728,3562,-7398,-620,177,-239,179,61622,0,3,-3,0,20200,66,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524725,0
6524733,3600,-7350,-656,185,-257,176,61622,-2,-3,0,0,20205,55,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524730,0
6524738,3554,-7354,-652,192,-270,175,61622,1,0,0,0,20205,55,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524735,0
6524743,3568,-7360,-594,204,-287,171,61621,-7,2,-1,0,20205,60,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524740,0
6524748,3600,-7414,-596,216,-305,167,61623,0,0,-2,0,20205,60,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524745,0
6524753,3580,-7430,-586,222,-318,158,61623,-3,-1,-1,0,20203,69,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524750,0
6524758,3640,-7444,-562,233,-328,158,61622,0,2,0,0,20203,69,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524756,0
6524763,3654,-7470,-540,236,-335,152,61623,-2,-4,0,0,20199,81,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524761,0
6524768,3608,-7466,-532,253,-350,133,61622,-4,2,0,0,20199,81,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524766,0
6524773,3610,-7438,-510,253,-348,129,61622,-4,0,0,0,20198,80,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524771,0
6524778,3576,-7442,-526,263,-357,126,61624,-2,-1,0,0,20198,80,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524776,0
6524783,3644,-7402,-532,275,-357,131,61623,-3,3,-1,0,20198,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524781,0
6524788,3488,-7498,-474,270,-352,107,61624,6,2,0,0,20198,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524786,0
6524793,3526,-7432,-458,294,-386,105,61623,5,-3,0,0,20196,62,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524791,0
6524798,3582,-7366,-372,289,-382,97,61622,-3,1,0,0,20196,62,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524796,0
6524803,3592,-7484,-432,284,-373,89,61623,-2,-2,0,0,20194,69,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524801,0
6524808,3554,-7542,-490,308,-391,74,61623,-3,3,0,0,20194,69,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524806,0
6524813,3544,-7506,-486,316,-390,75,61622,-5,-1,0,0,20193,68,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524811,0
6524818,3552,-7538,-492,323,-407,82,61623,-3,-1,1,0,20193,68,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524816,0
6524823,3548,-7470,-474,328,-417,84,61622,-3,0,1,0,20194,67,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524821,0
6524828,3706,-7434,-492,325,-432,92,61624,0,1,0,0,20194,67,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524826,0
6524833,3710,-7404,-516,319,-436,92,61623,0,-4,1,0,20197,70,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524831,0
6524838,3672,-7438,-492,319,-437,90,61623,1,0,1,0,20197,70,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524836,0
6524843,3688,-7390,-506,329,-444,80,61623,5,2,0,0,20200,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524841,0
6524848,3762,-7356,-418,315,-431,83,61623,1,2,2,0,20200,72,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524846,0
6524853,3678,-7406,-464,324,-434,72,61623,3,2,0,0,20200,71,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524851,0
6524858,3624,-7320,-460,327,-450,70,61624,2,2,0,0,20200,71,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524856,0
6524863,3684,-7264,-494,323,-450,84,61624,5,-3,0,0,20198,83,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524861,0
6524868,3574,-7258,-488,318,-449,57,61623,0,-1,1,0,20198,83,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524866,0
6524873,3566,-7232,-556,326,-449,62,61622,1,-3,0,0,20198,75,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524871,0
6524878,3572,-7252,-496,307,-445,54,61623,2,-3,0,0,20198,75,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524876,0
6524883,3444,-7294,-472,306,-447,51,61623,-3,-1,0,0,20197,75,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524881,0
6524888,3492,-7196,-422,289,-463,49,61624,5,-3,0,0,20197,75,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524886,0
6524893,3392,-7208,-410,275,-455,43,61623,0,-4,0,0,20197,79,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524891,0
6524898,3414,-7196,-448,281,-471,41,61623,-1,-4,0,0,20197,79,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524896,0
6524903,3486,-7154,-404,259,-475,37,61623,4,-3,0,0,20195,75,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524901,0
6524908,3360,-7200,-366,254,-484,34,61623,-1,0,1,0,20195,75,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524906,0
6524913,3442,-7144,-350,248,-494,32,61623,2,0,0,0,20196,74,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524911,0
6524918,3414,-7148,-328,234,-500,21,61622,-2,0,0,0,20196,74,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524916,0
6524923,3410,-7160,-370,236,-506,21,61623,0,1,0,0,20197,74,36,79,16,0,0,0,0,0,0,0,-32281,0,0,0,0,0,6524921,0
6524928,3490,-7102,-402,228,-524,16,61623,5,-3,0,0,20197,74,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524926,0
6524933,3502,-7076,-446,223,-529,7,61624,4,2,0,0,20199,65,36,79,16,0,0,0,0,0,0,0,-32282,0,0,0,0,0,6524931,0
