state_time,accelx,accely,accelz,gyrox,gyroy,gyroz,mot_ang,mot_vel,mot_acc,mot_cur,mot_volt,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,genvar_0,genvar_1,genvar_2,genvar_3,genvar_4,genvar_5,genvar_6,genvar_7,genvar_8,genvar_9,ank_ang,ank_vel,sys_time,event flags
2195814,3354,-7474,-300,47,-8,-11,60599,0,-1,1,0,20504,50,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,1665,0
2195819,3352,-7472,-306,47,-17,-7,60599,0,1,0,0,20504,50,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195819,0
2195824,3370,-7488,-332,48,-15,-7,60599,2,1,2,0,20503,62,33,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195824,0
2195829,3354,-7498,-296,50,-15,-16,60599,-1,2,2,0,20503,62,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195829,0
2195834,3354,-7460,-322,56,-18,-15,60601,9,-1,2,0,20503,72,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195834,0
2195839,3350,-7468,-314,55,-23,-16,60599,-2,-4,1,0,20503,72,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195839,0
2195844,3344,-7470,-308,57,-31,-18,60599,-2,-1,1,0,20506,79,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195844,0
2195849,3370,-7446,-326,52,-26,-16,60599,0,-2,1,0,20506,79,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195849,0
2195854,3328,-7434,-312,60,-33,-18,60599,-4,0,1,0,20505,77,32,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195854,0
2195859,3310,-7498,-290,62,-37,-14,60598,-5,-2,1,0,20505,77,32,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195859,0
2195864,3300,-7504,-322,60,-44,-19,60599,-4,0,1,0,20504,82,32,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195864,0
2195869,3294,-7496,-322,69,-52,-19,60600,3,-4,1,0,20504,82,32,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195869,0
2195874,3282,-7484,-326,65,-58,-14,60599,0,1,1,0,20503,83,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195874,0
2195879,3288,-7480,-316,65,-65,-14,60599,3,5,2,0,20503,83,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195879,0
2195884,3320,-7494,-296,73,-75,-10,60600,7,-3,1,0,20500,75,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195884,0
2195889,3306,-7494,-294,72,-81,-12,60599,5,2,3,0,20500,75,33,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195889,0
2195894,3324,-7504,-318,74,-82,-10,60599,5,0,2,0,20498,77,33,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195894,0
2195899,3318,-7476,-290,79,-86,-10,60598,-5,0,1,0,20498,77,33,79,0,0,0,0,0,0,0,0,-32287,0,0,0,0,0,2195899,0
2195904,3366,-7484,-294,83,-91,-7,60598,0,-1,2,0,20500,71,33,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195904,0
2195909,3358,-7478,-290,86,-93,-6,60599,3,2,2,0,20500,71,33,79,0,0,0,0,0,0,0,0,-32288,0,0,0,0,0,2195909,0
